Date,State Abbreviation,State Name,Fully Vaccinated Population,Percentage of Population
3/18/2022,CA,California,"28,017,316",70.9
3/17/2022,CA,California,"28,009,145",70.9
3/16/2022,CA,California,"28,000,511",70.9
3/15/2022,CA,California,"27,991,453",70.8
3/14/2022,CA,California,"27,984,901",70.8
3/13/2022,CA,California,"27,975,655",70.8
3/12/2022,CA,California,"27,964,368",70.8
3/11/2022,CA,California,"27,952,548",70.7
3/10/2022,CA,California,"27,941,666",70.7
3/9/2022,CA,California,"27,929,973",70.7
3/8/2022,CA,California,"27,919,998",70.7
3/7/2022,CA,California,"27,915,579",70.7
3/6/2022,CA,California,"27,906,011",70.6
3/5/2022,CA,California,"27,891,893",70.6
3/4/2022,CA,California,"27,879,752",70.6
3/3/2022,CA,California,"27,867,605",70.5
3/2/2022,CA,California,"27,853,950",70.5
3/1/2022,CA,California,"27,841,658",70.5
2/28/2022,CA,California,"27,836,250",70.4
2/27/2022,CA,California,"27,826,063",70.4
2/26/2022,CA,California,"27,808,243",70.4
2/25/2022,CA,California,"27,790,205",70.3
2/24/2022,CA,California,"27,773,615",70.3
2/23/2022,CA,California,"27,758,850",70.3
2/22/2022,CA,California,"27,748,341",70.2
2/21/2022,CA,California,"27,741,553",70.2
2/20/2022,CA,California,"27,727,055",70.2
2/19/2022,CA,California,"27,708,341",70.1
2/18/2022,CA,California,"27,680,948",70.1
2/17/2022,CA,California,"27,662,976",70
2/16/2022,CA,California,"27,605,079",69.9
2/15/2022,CA,California,"27,591,522",69.8
2/14/2022,CA,California,"27,584,866",69.8
2/13/2022,CA,California,"27,566,847",69.8
2/12/2022,CA,California,"27,546,445",69.7
2/11/2022,CA,California,"27,524,548",69.7
2/10/2022,CA,California,"27,502,666",69.6
2/9/2022,CA,California,"27,480,333",69.5
2/8/2022,CA,California,"27,461,495",69.5
2/7/2022,CA,California,"27,452,230",69.5
2/6/2022,CA,California,"27,434,860",69.4
2/5/2022,CA,California,"27,403,326",69.4
2/4/2022,CA,California,"27,379,155",69.3
2/3/2022,CA,California,"27,354,924",69.2
2/2/2022,CA,California,"27,328,735",69.2
2/1/2022,CA,California,"27,307,403",69.1
1/31/2022,CA,California,"27,298,491",69.1
1/30/2022,CA,California,"27,279,094",69
1/29/2022,CA,California,"27,246,135",69
1/28/2022,CA,California,"27,221,228",68.9
1/27/2022,CA,California,"27,195,305",68.8
1/26/2022,CA,California,"27,074,987",68.5
1/25/2022,CA,California,"27,051,905",68.5
1/24/2022,CA,California,"27,042,924",68.4
1/23/2022,CA,California,"27,007,851",68.4
1/22/2022,CA,California,"27,007,226",68.4
1/21/2022,CA,California,"26,976,994",68.3
1/20/2022,CA,California,"26,949,777",68.2
1/19/2022,CA,California,"26,800,114",67.8
1/18/2022,CA,California,"26,642,235",67.4
1/17/2022,CA,California,"26,633,290",67.4
1/16/2022,CA,California,"26,618,671",67.4
1/15/2022,CA,California,"26,591,835",67.3
1/14/2022,CA,California,"26,562,762",67.2
1/13/2022,CA,California,"26,526,203",67.1
1/12/2022,CA,California,"26,491,139",67
1/11/2022,CA,California,"26,463,738",67
1/10/2022,CA,California,"26,452,319",66.9
1/9/2022,CA,California,"26,427,203",66.9
1/8/2022,CA,California,"26,387,541",66.8
1/7/2022,CA,California,"26,354,961",66.7
1/6/2022,CA,California,"26,324,995",66.6
1/5/2022,CA,California,"26,287,137",66.5
1/4/2022,CA,California,"26,246,056",66.4
1/3/2022,CA,California,"26,229,407",66.4
1/2/2022,CA,California,"26,204,696",66.3
1/1/2022,CA,California,"26,204,696",66.3
12/31/2021,CA,California,"26,170,768",66.2
12/30/2021,CA,California,"26,105,670",66.1
12/29/2021,CA,California,"26,096,979",66
12/28/2021,CA,California,"26,064,776",66
12/27/2021,CA,California,"26,057,029",65.9
12/26/2021,CA,California,"26,054,329",65.9
12/25/2021,CA,California,"26,041,202",65.9
12/24/2021,CA,California,"26,004,418",65.8
12/23/2021,CA,California,"25,970,014",65.7
12/22/2021,CA,California,"25,930,629",65.6
12/21/2021,CA,California,"25,895,675",65.5
12/20/2021,CA,California,"25,882,543",65.5
12/19/2021,CA,California,"25,855,747",65.4
12/18/2021,CA,California,"25,816,345",65.3
12/17/2021,CA,California,"25,784,745",65.3
12/16/2021,CA,California,"25,742,732",65.2
12/15/2021,CA,California,"25,696,015",65
12/14/2021,CA,California,"25,651,058",64.9
12/13/2021,CA,California,"25,636,045",64.9
12/12/2021,CA,California,"25,593,384",64.8
12/11/2021,CA,California,"25,538,138",64.6
12/10/2021,CA,California,"25,484,575",64.5
12/9/2021,CA,California,"25,429,366",64.4
12/8/2021,CA,California,"25,376,295",64.2
12/7/2021,CA,California,"25,330,031",64.1
12/6/2021,CA,California,"25,304,407",64
12/5/2021,CA,California,"25,250,483",63.9
12/4/2021,CA,California,"25,182,341",63.7
12/3/2021,CA,California,"25,115,622",63.6
12/2/2021,CA,California,"25,059,980",63.4
12/1/2021,CA,California,"25,000,226",63.3
11/30/2021,CA,California,"24,958,124",63.2
11/29/2021,CA,California,"24,940,240",63.1
11/28/2021,CA,California,"24,827,738",62.8
11/27/2021,CA,California,"24,827,738",62.8
11/26/2021,CA,California,"24,827,738",62.8
11/25/2021,CA,California,"24,827,738",62.8
11/24/2021,CA,California,"24,827,738",62.8
11/23/2021,CA,California,"24,807,432",62.8
11/22/2021,CA,California,"24,797,254",62.8
11/21/2021,CA,California,"24,777,653",62.7
11/20/2021,CA,California,"24,748,277",62.6
11/19/2021,CA,California,"24,720,483",62.6
11/18/2021,CA,California,"24,692,255",62.5
11/17/2021,CA,California,"24,656,243",62.4
11/16/2021,CA,California,"24,639,061",62.4
11/15/2021,CA,California,"24,629,034",62.3
11/14/2021,CA,California,"24,574,846",62.2
11/13/2021,CA,California,"24,574,122",62.2
11/12/2021,CA,California,"24,549,313",62.1
11/11/2021,CA,California,"24,498,908",62
11/10/2021,CA,California,"24,475,803",61.9
11/9/2021,CA,California,"24,447,383",61.9
11/8/2021,CA,California,"24,437,977",61.8
11/7/2021,CA,California,"24,408,625",61.8
11/6/2021,CA,California,"24,374,216",61.7
11/5/2021,CA,California,"24,347,393",61.6
11/4/2021,CA,California,"24,321,573",61.6
11/3/2021,CA,California,"24,291,924",61.5
11/2/2021,CA,California,"24,260,599",61.4
11/1/2021,CA,California,"24,246,914",61.4
10/31/2021,CA,California,"24,224,020",61.3
10/30/2021,CA,California,"24,189,900",61.2
10/29/2021,CA,California,"24,159,427",61.1
10/28/2021,CA,California,"24,126,229",61.1
10/27/2021,CA,California,"24,089,272",61
10/26/2021,CA,California,"24,063,070",60.9
10/25/2021,CA,California,"24,045,250",60.9
10/24/2021,CA,California,"24,027,100",60.8
10/23/2021,CA,California,"23,996,305",60.7
10/22/2021,CA,California,"23,974,163",60.7
10/21/2021,CA,California,"23,923,585",60.5
10/20/2021,CA,California,"23,894,861",60.5
10/19/2021,CA,California,"23,867,195",60.4
10/18/2021,CA,California,"23,852,214",60.4
10/17/2021,CA,California,"23,829,603",60.3
10/16/2021,CA,California,"23,800,846",60.2
10/15/2021,CA,California,"23,767,443",60.2
10/14/2021,CA,California,"23,734,748",60.1
10/13/2021,CA,California,"23,705,877",60
10/12/2021,CA,California,"23,682,895",59.9
10/11/2021,CA,California,"23,673,070",59.9
10/10/2021,CA,California,"23,652,949",59.9
10/9/2021,CA,California,"23,606,861",59.7
10/8/2021,CA,California,"23,572,618",59.7
10/7/2021,CA,California,"23,536,277",59.6
10/6/2021,CA,California,"23,504,939",59.5
10/5/2021,CA,California,"23,482,292",59.4
10/4/2021,CA,California,"23,457,400",59.4
10/3/2021,CA,California,"23,430,908",59.3
10/2/2021,CA,California,"23,369,231",59.1
10/1/2021,CA,California,"23,325,382",59
9/30/2021,CA,California,"23,302,641",59
9/29/2021,CA,California,"23,278,003",58.9
9/28/2021,CA,California,"23,255,045",58.9
9/27/2021,CA,California,"23,237,272",58.8
9/26/2021,CA,California,"23,215,969",58.8
9/25/2021,CA,California,"23,168,857",58.6
9/24/2021,CA,California,"23,132,161",58.5
9/23/2021,CA,California,"23,093,239",58.4
9/22/2021,CA,California,"23,012,447",58.2
9/21/2021,CA,California,"22,947,662",58.1
9/20/2021,CA,California,"22,932,398",58
9/19/2021,CA,California,"22,870,134",57.9
9/18/2021,CA,California,"22,811,511",57.7
9/17/2021,CA,California,"22,769,456",57.6
9/16/2021,CA,California,"22,731,897",57.5
9/15/2021,CA,California,"22,680,963",57.4
9/14/2021,CA,California,"22,640,451",57.3
9/13/2021,CA,California,"22,617,135",57.2
9/12/2021,CA,California,"22,576,549",57.1
9/11/2021,CA,California,"22,523,103",57
9/10/2021,CA,California,"22,475,646",56.9
9/9/2021,CA,California,"22,423,380",56.8
9/8/2021,CA,California,"22,385,353",56.7
9/7/2021,CA,California,"22,372,573",56.6
9/6/2021,CA,California,"22,350,019",56.6
9/5/2021,CA,California,"22,308,559",56.5
9/4/2021,CA,California,"22,259,835",56.3
9/3/2021,CA,California,"22,215,080",56.2
9/2/2021,CA,California,"22,167,559",56.1
9/1/2021,CA,California,"22,118,872",56
8/31/2021,CA,California,"22,075,470",55.9
8/30/2021,CA,California,"22,049,922",55.8
8/29/2021,CA,California,"22,007,910",55.7
8/28/2021,CA,California,"21,950,260",55.6
8/27/2021,CA,California,"21,902,043",55.4
8/26/2021,CA,California,"21,853,184",55.3
8/25/2021,CA,California,"21,795,413",55.2
8/24/2021,CA,California,"21,763,355",55.1
8/23/2021,CA,California,"21,740,639",55
8/22/2021,CA,California,"21,702,126",54.9
8/21/2021,CA,California,"21,650,033",54.8
8/20/2021,CA,California,"21,606,011",54.7
8/19/2021,CA,California,"21,559,379",54.6
8/18/2021,CA,California,"21,515,794",54.5
8/17/2021,CA,California,"21,479,164",54.4
8/16/2021,CA,California,"21,468,246",54.3
8/15/2021,CA,California,"21,420,762",54.2
8/14/2021,CA,California,"21,382,685",54.1
8/13/2021,CA,California,"21,343,162",54
8/12/2021,CA,California,"21,293,344",53.9
8/11/2021,CA,California,"21,262,872",53.8
8/10/2021,CA,California,"21,227,975",53.7
8/9/2021,CA,California,"21,210,767",53.7
8/8/2021,CA,California,"21,182,898",53.6
8/7/2021,CA,California,"21,134,019",53.5
8/6/2021,CA,California,"21,096,749",53.4
8/5/2021,CA,California,"21,054,022",53.3
8/4/2021,CA,California,"21,010,034",53.2
8/3/2021,CA,California,"20,977,261",53.1
8/2/2021,CA,California,"20,961,749",53.1
8/1/2021,CA,California,"20,936,317",53
7/31/2021,CA,California,"20,870,533",52.8
7/30/2021,CA,California,"20,834,953",52.7
7/29/2021,CA,California,"20,792,219",52.6
7/28/2021,CA,California,"20,743,651",52.5
7/27/2021,CA,California,"20,720,246",52.4
7/26/2021,CA,California,"20,706,534",52.4
7/25/2021,CA,California,"20,680,147",52.3
7/24/2021,CA,California,"20,633,957",52.2
7/23/2021,CA,California,"20,594,557",52.1
7/22/2021,CA,California,"20,553,610",52
7/21/2021,CA,California,"20,515,635",51.9
7/20/2021,CA,California,"20,480,346",51.8
7/19/2021,CA,California,"20,465,046",51.8
7/18/2021,CA,California,"20,428,622",51.7
7/17/2021,CA,California,"20,388,530",51.6
7/16/2021,CA,California,"20,351,241",51.5
7/15/2021,CA,California,"20,309,600",51.4
7/14/2021,CA,California,"20,261,870",51.3
7/13/2021,CA,California,"20,222,083",51.2
7/12/2021,CA,California,"20,205,199",51.1
7/11/2021,CA,California,"20,176,353",51.1
7/10/2021,CA,California,"20,124,209",50.9
7/9/2021,CA,California,"20,086,693",50.8
7/8/2021,CA,California,"20,016,280",50.7
7/7/2021,CA,California,"19,965,031",50.5
7/6/2021,CA,California,"19,949,682",50.5
7/5/2021,CA,California,"19,934,183",50.5
7/4/2021,CA,California,"19,902,199",50.4
7/3/2021,CA,California,"19,852,367",50.2
7/2/2021,CA,California,"19,803,063",50.1
7/1/2021,CA,California,"19,746,626",50
6/30/2021,CA,California,"19,679,334",49.8
6/29/2021,CA,California,"19,618,597",49.7
6/28/2021,CA,California,"19,580,481",49.6
6/27/2021,CA,California,"19,508,119",49.4
6/26/2021,CA,California,"19,361,443",49
6/25/2021,CA,California,"19,291,403",48.8
6/24/2021,CA,California,"19,213,533",48.6
6/23/2021,CA,California,"19,160,019",48.5
6/22/2021,CA,California,"19,106,214",48.4
6/21/2021,CA,California,"19,073,838",48.3
6/20/2021,CA,California,"19,010,750",48.1
6/19/2021,CA,California,"18,930,342",47.9
6/18/2021,CA,California,"18,840,554",47.7
6/17/2021,CA,California,"18,751,239",47.5
6/16/2021,CA,California,"18,660,531",47.2
6/15/2021,CA,California,"18,507,541",46.8
6/14/2021,CA,California,"18,416,581",46.6
6/13/2021,CA,California,"18,323,566",46.4
6/12/2021,CA,California,"18,215,706",46.1
6/11/2021,CA,California,"18,029,751",45.6
6/10/2021,CA,California,"17,903,416",45.3
6/9/2021,CA,California,"17,901,818",45.3
6/8/2021,CA,California,"17,813,406",45.1
6/7/2021,CA,California,"17,751,394",44.9
6/6/2021,CA,California,"17,620,231",44.6
6/5/2021,CA,California,"17,474,418",44.2
6/4/2021,CA,California,"17,297,403",43.8
6/3/2021,CA,California,"17,205,248",43.5
6/2/2021,CA,California,"17,127,972",43.3
6/1/2021,CA,California,"17,104,505",43.3
5/31/2021,CA,California,"17,069,789",43.2
5/30/2021,CA,California,"17,000,672",43
5/29/2021,CA,California,"16,890,534",42.7
5/28/2021,CA,California,"16,781,651",42.5
5/27/2021,CA,California,"16,664,687",42.2
5/26/2021,CA,California,"16,554,884",41.9
5/25/2021,CA,California,"16,463,950",41.7
5/24/2021,CA,California,"16,407,037",41.5
5/23/2021,CA,California,"16,311,760",41.3
5/22/2021,CA,California,"16,098,049",40.7
5/21/2021,CA,California,"15,907,632",40.3
5/20/2021,CA,California,"15,717,779",39.8
5/19/2021,CA,California,"15,541,344",39.3
5/18/2021,CA,California,"15,391,309",39
5/17/2021,CA,California,"15,287,883",38.7
5/16/2021,CA,California,"15,153,888",38.4
5/15/2021,CA,California,"14,904,046",37.7
5/14/2021,CA,California,"14,640,733",37.1
5/13/2021,CA,California,"14,471,012",36.6
5/12/2021,CA,California,"14,283,807",36.2
5/11/2021,CA,California,"14,158,881",35.8
5/10/2021,CA,California,"14,028,824",35.5
5/9/2021,CA,California,"13,796,992",34.9
5/8/2021,CA,California,"13,547,291",34.3
5/7/2021,CA,California,"13,269,518",33.6
5/6/2021,CA,California,"13,017,480",32.9
5/5/2021,CA,California,"12,808,631",32.4
5/4/2021,CA,California,"12,676,173",32.1
5/3/2021,CA,California,"12,626,301",32
5/2/2021,CA,California,"12,505,853",31.7
5/1/2021,CA,California,"12,282,199",31.1
4/30/2021,CA,California,"11,945,441",30.2
4/29/2021,CA,California,"11,796,688",29.9
4/28/2021,CA,California,"11,618,186",29.4
4/27/2021,CA,California,"11,476,524",29
4/26/2021,CA,California,"11,373,056",28.8
4/25/2021,CA,California,"11,201,869",28.4
4/24/2021,CA,California,"10,974,104",27.8
4/23/2021,CA,California,"10,667,085",27
4/22/2021,CA,California,"10,493,528",26.6
4/21/2021,CA,California,"10,318,378",26.1
4/20/2021,CA,California,"10,155,836",25.7
4/19/2021,CA,California,"10,041,634",25.4
4/18/2021,CA,California,"9,897,558",25
4/17/2021,CA,California,"9,677,332",24.5
4/16/2021,CA,California,"9,439,183",23.9
4/15/2021,CA,California,"8,959,332",22.7
4/14/2021,CA,California,"8,696,655",22
4/13/2021,CA,California,"8,553,174",21.6
4/12/2021,CA,California,"8,459,357",21.4
4/11/2021,CA,California,"8,332,396",21.1
4/10/2021,CA,California,"8,110,488",20.5
4/9/2021,CA,California,"7,822,226",19.8
4/8/2021,CA,California,"7,599,559",19.2
4/7/2021,CA,California,"7,422,738",18.8
4/6/2021,CA,California,"7,249,897",18.3
4/5/2021,CA,California,"7,166,145",18.1
4/4/2021,CA,California,"7,020,160",17.8
4/3/2021,CA,California,"6,817,086",17.3
4/2/2021,CA,California,"6,637,438",16.8
4/1/2021,CA,California,"6,485,628",16.4
3/31/2021,CA,California,"6,348,325",16.1
3/30/2021,CA,California,"6,228,491",15.8
3/29/2021,CA,California,"6,131,336",15.5
3/28/2021,CA,California,"5,983,249",15.1
3/27/2021,CA,California,"5,830,902",14.8
3/26/2021,CA,California,"5,665,179",14.3
3/25/2021,CA,California,"5,481,297",13.9
3/24/2021,CA,California,"5,337,045",13.5
3/23/2021,CA,California,"5,203,432",13.2
3/22/2021,CA,California,"5,102,480",12.9
3/21/2021,CA,California,"4,980,526",12.6
3/20/2021,CA,California,"4,792,324",12.1
3/19/2021,CA,California,"4,644,718",11.8
3/18/2021,CA,California,"4,517,256",11.4
3/17/2021,CA,California,"4,347,379",11
3/16/2021,CA,California,"4,153,287",10.5
3/15/2021,CA,California,"4,002,159",10.1
3/14/2021,CA,California,"3,819,878",9.7
3/13/2021,CA,California,"3,819,191",9.7
3/12/2021,CA,California,"3,614,744",9.1
3/11/2021,CA,California,"3,541,495",9
3/10/2021,CA,California,"3,485,179",8.8
3/9/2021,CA,California,"3,444,791",8.7
3/8/2021,CA,California,"3,406,971",8.6
3/7/2021,CA,California,"3,348,425",8.5
3/6/2021,CA,California,"3,259,601",8.2
3/5/2021,CA,California,"3,124,355",7.9
3/4/2021,CA,California,0,0
3/3/2021,CA,California,0,0
3/2/2021,CA,California,0,0
3/1/2021,CA,California,0,0
2/28/2021,CA,California,0,0
2/27/2021,CA,California,0,0
2/26/2021,CA,California,0,0
2/25/2021,CA,California,0,0
2/24/2021,CA,California,0,0
2/23/2021,CA,California,0,0
2/22/2021,CA,California,0,0
2/21/2021,CA,California,0,0
2/20/2021,CA,California,0,0
2/19/2021,CA,California,0,0
2/18/2021,CA,California,0,0
2/17/2021,CA,California,0,0
2/16/2021,CA,California,0,0
2/15/2021,CA,California,0,0
2/14/2021,CA,California,0,0
2/13/2021,CA,California,0,0
2/12/2021,CA,California,0,0
2/11/2021,CA,California,0,0
2/10/2021,CA,California,0,0
2/9/2021,CA,California,0,0
2/8/2021,CA,California,0,0
2/7/2021,CA,California,0,0
2/6/2021,CA,California,0,0
2/5/2021,CA,California,0,0
2/4/2021,CA,California,0,0
2/3/2021,CA,California,0,0
2/2/2021,CA,California,0,0
2/1/2021,CA,California,0,0
1/31/2021,CA,California,0,0
1/30/2021,CA,California,0,0
1/29/2021,CA,California,0,0
1/28/2021,CA,California,0,0
1/27/2021,CA,California,0,0
1/26/2021,CA,California,0,0
1/25/2021,CA,California,0,0
1/24/2021,CA,California,0,0
1/23/2021,CA,California,0,0
1/22/2021,CA,California,0,0
1/21/2021,CA,California,0,0
1/20/2021,CA,California,0,0
1/19/2021,CA,California,0,0
1/18/2021,CA,California,0,0
1/17/2021,CA,California,0,0
1/16/2021,CA,California,0,0
1/15/2021,CA,California,0,0
1/14/2021,CA,California,0,0
1/13/2021,CA,California,0,0
1/12/2021,CA,California,0,0
1/11/2021,CA,California,0,0
1/10/2021,CA,California,0,0
1/9/2021,CA,California,0,0
1/8/2021,CA,California,0,0
1/7/2021,CA,California,0,0
1/6/2021,CA,California,0,0
1/5/2021,CA,California,0,0
1/4/2021,CA,California,0,0
1/3/2021,CA,California,0,0
1/2/2021,CA,California,0,0
1/1/2021,CA,California,0,0
12/31/2020,CA,California,0,0
12/30/2020,CA,California,0,0
12/29/2020,CA,California,0,0
12/28/2020,CA,California,0,0
12/27/2020,CA,California,0,0
12/26/2020,CA,California,0,0
12/25/2020,CA,California,0,0
12/24/2020,CA,California,0,0
12/23/2020,CA,California,0,0
12/22/2020,CA,California,0,0
12/21/2020,CA,California,0,0
12/20/2020,CA,California,0,0
12/19/2020,CA,California,0,0
12/18/2020,CA,California,0,0
12/17/2020,CA,California,0,0
12/16/2020,CA,California,0,0
12/15/2020,CA,California,0,0
12/14/2020,CA,California,0,0
4/20/2022,CO,Colorado,"4,035,304",70.1
4/19/2022,CO,Colorado,"4,034,403",70.1
4/18/2022,CO,Colorado,"4,032,152",70
4/17/2022,CO,Colorado,"4,032,114",70
4/16/2022,CO,Colorado,"4,031,894",70
4/15/2022,CO,Colorado,"4,030,971",70
4/14/2022,CO,Colorado,"4,029,386",70
4/13/2022,CO,Colorado,"4,028,544",70
4/12/2022,CO,Colorado,"4,027,023",69.9
4/11/2022,CO,Colorado,"4,025,506",69.9
4/10/2022,CO,Colorado,"4,025,382",69.9
4/9/2022,CO,Colorado,"4,025,144",69.9
4/8/2022,CO,Colorado,"4,024,054",69.9
4/7/2022,CO,Colorado,"4,023,070",69.9
4/6/2022,CO,Colorado,"4,022,129",69.8
4/5/2022,CO,Colorado,"4,021,195",69.8
4/4/2022,CO,Colorado,"4,019,215",69.8
4/3/2022,CO,Colorado,"4,019,102",69.8
4/2/2022,CO,Colorado,"4,018,899",69.8
4/1/2022,CO,Colorado,"4,017,897",69.8
3/31/2022,CO,Colorado,"4,016,838",69.8
3/30/2022,CO,Colorado,"4,015,799",69.7
3/29/2022,CO,Colorado,"4,015,138",69.7
3/28/2022,CO,Colorado,"4,013,711",69.7
3/27/2022,CO,Colorado,"4,013,676",69.7
3/26/2022,CO,Colorado,"4,013,621",69.7
3/25/2022,CO,Colorado,"4,012,705",69.7
3/24/2022,CO,Colorado,"4,011,858",69.7
3/23/2022,CO,Colorado,"4,010,980",69.7
3/22/2022,CO,Colorado,"4,009,492",69.6
3/21/2022,CO,Colorado,"4,007,807",69.6
3/20/2022,CO,Colorado,"4,007,775",69.6
3/19/2022,CO,Colorado,"4,007,720",69.6
3/18/2022,CO,Colorado,"4,006,691",69.6
3/17/2022,CO,Colorado,"4,005,753",69.6
3/16/2022,CO,Colorado,"4,004,711",69.5
3/15/2022,CO,Colorado,"4,003,599",69.5
3/14/2022,CO,Colorado,"4,001,344",69.5
3/13/2022,CO,Colorado,"4,001,311",69.5
3/12/2022,CO,Colorado,"4,001,253",69.5
3/11/2022,CO,Colorado,"3,999,843",69.5
3/10/2022,CO,Colorado,"3,998,681",69.4
3/9/2022,CO,Colorado,"3,997,381",69.4
3/8/2022,CO,Colorado,"3,995,945",69.4
3/7/2022,CO,Colorado,"3,993,522",69.3
3/6/2022,CO,Colorado,"3,993,495",69.3
3/5/2022,CO,Colorado,"3,993,421",69.3
3/4/2022,CO,Colorado,"3,991,819",69.3
3/3/2022,CO,Colorado,"3,990,440",69.3
3/2/2022,CO,Colorado,"3,987,767",69.2
3/1/2022,CO,Colorado,"3,986,279",69.2
2/28/2022,CO,Colorado,"3,986,236",69.2
2/27/2022,CO,Colorado,"3,985,670",69.2
2/26/2022,CO,Colorado,"3,984,311",69.2
2/25/2022,CO,Colorado,"3,982,544",69.2
2/24/2022,CO,Colorado,"3,980,992",69.1
2/23/2022,CO,Colorado,"3,979,483",69.1
2/22/2022,CO,Colorado,"3,977,803",69.1
2/21/2022,CO,Colorado,"3,976,365",69
2/20/2022,CO,Colorado,"3,975,752",69
2/19/2022,CO,Colorado,"3,974,464",69
2/18/2022,CO,Colorado,"3,972,117",69
2/17/2022,CO,Colorado,"3,969,935",68.9
2/16/2022,CO,Colorado,"3,963,435",68.8
2/15/2022,CO,Colorado,"3,963,347",68.8
2/14/2022,CO,Colorado,"3,961,927",68.8
2/13/2022,CO,Colorado,"3,961,283",68.8
2/12/2022,CO,Colorado,"3,956,922",68.7
2/11/2022,CO,Colorado,"3,956,784",68.7
2/10/2022,CO,Colorado,"3,953,769",68.7
2/9/2022,CO,Colorado,"3,951,033",68.6
2/8/2022,CO,Colorado,"3,948,280",68.6
2/7/2022,CO,Colorado,"3,946,525",68.5
2/6/2022,CO,Colorado,"3,943,087",68.5
2/5/2022,CO,Colorado,"3,937,928",68.4
2/4/2022,CO,Colorado,"3,937,730",68.4
2/3/2022,CO,Colorado,"3,935,264",68.3
2/2/2022,CO,Colorado,"3,933,236",68.3
2/1/2022,CO,Colorado,"3,930,513",68.3
1/31/2022,CO,Colorado,"3,928,435",68.2
1/30/2022,CO,Colorado,"3,927,291",68.2
1/29/2022,CO,Colorado,"3,924,831",68.2
1/28/2022,CO,Colorado,"3,921,540",68.1
1/27/2022,CO,Colorado,"3,918,538",68
1/26/2022,CO,Colorado,"3,915,242",68
1/25/2022,CO,Colorado,"3,913,025",67.9
1/24/2022,CO,Colorado,"3,910,744",67.9
1/23/2022,CO,Colorado,"3,909,846",67.9
1/22/2022,CO,Colorado,"3,908,012",67.9
1/21/2022,CO,Colorado,"3,904,536",67.8
1/20/2022,CO,Colorado,"3,900,142",67.7
1/19/2022,CO,Colorado,"3,894,875",67.6
1/18/2022,CO,Colorado,"3,868,625",67.2
1/17/2022,CO,Colorado,"3,867,035",67.2
1/16/2022,CO,Colorado,"3,865,907",67.1
1/15/2022,CO,Colorado,"3,863,700",67.1
1/14/2022,CO,Colorado,"3,859,754",67
1/13/2022,CO,Colorado,"3,855,340",66.9
1/12/2022,CO,Colorado,"3,847,732",66.8
1/11/2022,CO,Colorado,"3,847,562",66.8
1/10/2022,CO,Colorado,"3,844,428",66.8
1/9/2022,CO,Colorado,"3,843,097",66.7
1/8/2022,CO,Colorado,"3,838,984",66.7
1/7/2022,CO,Colorado,"3,834,638",66.6
1/6/2022,CO,Colorado,"3,830,901",66.5
1/5/2022,CO,Colorado,"3,826,926",66.5
1/4/2022,CO,Colorado,"3,826,748",66.5
1/3/2022,CO,Colorado,"3,823,677",66.4
1/2/2022,CO,Colorado,"3,818,744",66.3
1/1/2022,CO,Colorado,"3,818,744",66.3
12/31/2021,CO,Colorado,"3,818,578",66.3
12/30/2021,CO,Colorado,"3,813,580",66.2
12/29/2021,CO,Colorado,"3,808,179",66.1
12/28/2021,CO,Colorado,"3,803,823",66.1
12/27/2021,CO,Colorado,"3,800,136",66
12/26/2021,CO,Colorado,"3,799,219",66
12/25/2021,CO,Colorado,"3,798,626",66
12/24/2021,CO,Colorado,"3,795,751",65.9
12/23/2021,CO,Colorado,"3,790,915",65.8
12/22/2021,CO,Colorado,"3,785,991",65.7
12/21/2021,CO,Colorado,"3,781,306",65.7
12/20/2021,CO,Colorado,"3,777,182",65.6
12/19/2021,CO,Colorado,"3,773,065",65.5
12/18/2021,CO,Colorado,"3,768,519",65.4
12/17/2021,CO,Colorado,"3,764,799",65.4
12/16/2021,CO,Colorado,"3,759,966",65.3
12/15/2021,CO,Colorado,"3,754,553",65.2
12/14/2021,CO,Colorado,"3,748,305",65.1
12/13/2021,CO,Colorado,"3,742,501",65
12/12/2021,CO,Colorado,"3,740,423",65
12/11/2021,CO,Colorado,"3,729,337",64.8
12/10/2021,CO,Colorado,"3,722,145",64.6
12/9/2021,CO,Colorado,"3,715,279",64.5
12/8/2021,CO,Colorado,"3,707,065",64.4
12/7/2021,CO,Colorado,"3,700,789",64.3
12/6/2021,CO,Colorado,"3,689,397",64.1
12/5/2021,CO,Colorado,"3,677,177",63.9
12/4/2021,CO,Colorado,"3,663,983",63.6
12/3/2021,CO,Colorado,"3,663,734",63.6
12/2/2021,CO,Colorado,"3,655,321",63.5
12/1/2021,CO,Colorado,"3,648,172",63.4
11/30/2021,CO,Colorado,"3,642,399",63.2
11/29/2021,CO,Colorado,"3,637,400",63.2
11/28/2021,CO,Colorado,"3,623,786",62.9
11/27/2021,CO,Colorado,"3,623,786",62.9
11/26/2021,CO,Colorado,"3,623,786",62.9
11/25/2021,CO,Colorado,"3,623,786",62.9
11/24/2021,CO,Colorado,"3,623,786",62.9
11/23/2021,CO,Colorado,"3,618,599",62.8
11/22/2021,CO,Colorado,"3,618,520",62.8
11/21/2021,CO,Colorado,"3,617,266",62.8
11/20/2021,CO,Colorado,"3,612,887",62.7
11/19/2021,CO,Colorado,"3,609,132",62.7
11/18/2021,CO,Colorado,"3,605,359",62.6
11/17/2021,CO,Colorado,"3,601,791",62.5
